parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,cycle
npf_k33_2_028_017,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_028_018,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_028_019,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_029_000,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_029_001,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_029_002,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_029_003,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_029_004,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_029_005,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_029_006,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_029_007,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_029_008,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_029_009,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_029_010,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_029_011,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_029_012,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_029_013,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_029_014,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_029_015,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_029_016,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_029_017,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_029_018,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_029_019,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_030_000,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_030_001,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_030_002,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_030_003,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_030_004,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_030_005,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_030_006,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_030_007,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_030_008,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_030_009,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_030_010,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_030_011,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_030_012,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_030_013,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_030_014,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_030_015,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_030_016,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_030_017,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_030_018,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_030_019,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_031_000,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_031_001,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_031_002,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_031_003,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_031_004,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_031_005,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_031_006,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_031_007,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_031_008,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_031_009,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_031_010,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_031_011,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_031_012,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_031_013,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_031_014,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_031_015,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_031_016,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_031_017,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_031_018,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_031_019,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_032_000,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_032_001,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_032_002,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_032_003,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_032_004,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_032_005,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_032_006,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_032_007,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_032_008,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_032_009,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_032_010,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_032_011,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_032_012,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_032_013,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_032_014,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_032_015,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_032_016,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_032_017,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_032_018,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_032_019,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_033_000,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_033_001,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_033_002,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_033_003,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_033_004,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_033_005,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_033_006,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_033_007,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_033_008,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_033_009,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_033_010,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_033_011,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_033_012,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_033_013,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_033_014,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_033_015,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_033_016,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_033_017,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_033_018,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_033_019,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_034_000,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_034_001,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_034_002,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_034_003,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_034_004,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_034_005,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_034_006,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_034_007,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_034_008,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_034_009,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_034_010,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_034_011,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_034_012,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_034_013,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_034_014,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_034_015,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_034_016,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_034_017,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_034_018,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_034_019,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_035_000,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_035_001,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_035_002,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_035_003,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_035_004,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_035_005,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_035_006,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_035_007,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_035_008,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_035_009,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_035_010,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_035_011,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_035_012,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_035_013,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_035_014,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_035_015,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_035_016,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_035_017,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_035_018,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_035_019,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_036_000,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_036_001,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_036_002,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_036_003,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_036_004,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_036_005,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_036_006,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_036_007,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_036_008,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_036_009,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_036_010,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_036_011,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_036_012,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_036_013,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_036_014,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_036_015,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_036_016,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_036_017,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_036_018,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_036_019,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_037_000,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_037_001,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_037_002,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_037_003,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_037_004,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_037_005,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_037_006,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_037_007,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_037_008,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_037_009,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_037_010,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_037_011,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_037_012,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_037_013,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_037_014,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_037_015,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_037_016,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_037_017,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_037_018,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_037_019,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_038_000,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_038_001,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_038_002,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_038_003,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_038_004,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_038_005,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_038_006,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_038_007,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_038_008,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_038_009,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_038_010,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_038_011,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_038_012,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_038_013,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_038_014,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_038_015,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_038_016,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_038_017,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_038_018,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_038_019,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_039_000,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_039_001,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_039_002,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_039_003,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_039_004,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_039_005,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_039_006,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_039_007,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_039_008,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_039_009,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_039_010,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_039_011,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_039_012,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_039_013,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_039_014,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_039_015,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_039_016,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_039_017,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_039_018,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k33_2_039_019,log,factor,3.0,0.30000000000000004,30.0,npf_k33_2,1.0,0.0,1,-1.0
npf_k_0_000_000,log,factor,2.55,0.30000000000000004,30.0,npf_k_0,1.0,0.0,1,-1.0
npf_k_0_000_001,log,factor,2.55,0.30000000000000004,30.0,npf_k_0,1.0,0.0,1,-1.0
npf_k_0_000_002,log,factor,2.55,0.30000000000000004,30.0,npf_k_0,1.0,0.0,1,-1.0
npf_k_0_000_003,log,factor,2.55,0.30000000000000004,30.0,npf_k_0,1.0,0.0,1,-1.0
npf_k_0_000_004,log,factor,2.55,0.30000000000000004,30.0,npf_k_0,1.0,0.0,1,-1.0
npf_k_0_000_005,log,factor,2.55,0.30000000000000004,30.0,npf_k_0,1.0,0.0,1,-1.0
npf_k_0_000_006,log,factor,2.55,0.30000000000000004,30.0,npf_k_0,1.0,0.0,1,-1.0
npf_k_0_000_007,log,factor,2.55,0.30000000000000004,30.0,npf_k_0,1.0,0.0,1,-1.0
npf_k_0_000_008,log,factor,2.55,0.30000000000000004,30.0,npf_k_0,1.0,0.0,1,-1.0
npf_k_0_000_009,log,factor,2.55,0.30000000000000004,30.0,npf_k_0,1.0,0.0,1,-1.0
npf_k_0_000_010,log,factor,2.55,0.30000000000000004,30.0,npf_k_0,1.0,0.0,1,-1.0
npf_k_0_000_011,log,factor,2.55,0.30000000000000004,30.0,npf_k_0,1.0,0.0,1,-1.0
npf_k_0_000_012,log,factor,2.55,0.30000000000000004,30.0,npf_k_0,1.0,0.0,1,-1.0
npf_k_0_000_013,log,factor,2.55,0.30000000000000004,30.0,npf_k_0,1.0,0.0,1,-1.0
npf_k_0_000_014,log,factor,2.55,0.30000000000000004,30.0,npf_k_0,1.0,0.0,1,-1.0
npf_k_0_000_015,log,factor,2.55,0.30000000000000004,30.0,npf_k_0,1.0,0.0,1,-1.0
npf_k_0_000_016,log,factor,2.55,0.30000000000000004,30.0,npf_k_0,1.0,0.0,1,-1.0
npf_k_0_000_017,log,factor,2.55,0.30000000000000004,30.0,npf_k_0,1.0,0.0,1,-1.0
npf_k_0_000_018,log,factor,2.55,0.30000000000000004,30.0,npf_k_0,1.0,0.0,1,-1.0
npf_k_0_000_019,log,factor,2.55,0.30000000000000004,30.0,npf_k_0,1.0,0.0,1,-1.0
npf_k_0_001_000,log,factor,2.55,0.30000000000000004,30.0,npf_k_0,1.0,0.0,1,-1.0
npf_k_0_001_001,log,factor,2.55,0.30000000000000004,30.0,npf_k_0,1.0,0.0,1,-1.0
